File Name: not saved
Channel 1: 'M18653', 35800 values, raw ADC, no filters.
Channel 2: 'M18647', 35800 values, raw ADC, no filters.
Channel 3: 'M18410', 35801 values, raw ADC, no filters.

-6	-8	-15
-6	-7	1
-8	-6	13
-12	-4	13
-17	-4	10
-22	-9	3
-28	-13	-1
-34	-12	2
-41	-9	9
-47	-7	18
-51	-17	20
-50	-12	16
-54	-13	14
-61	-29	8
-61	-32	0
-57	-35	-6
-55	-41	-8
-51	-49	-4
-49	-18	-4
-41	3	-4
-30	-1	-1
-30	11	4
-32	19	1
-33	13	-3
-34	0	-2
-28	-24	1
-23	-22	0
-17	-8	-2
-15	-8	-3
-14	3	0
-11	-4	2
-7	-13	1
-4	-3	0
-5	-16	-2
-5	-11	0
-9	5	0
-9	-6	0
-6	-13	0
-7	-18	-1
-3	-15	1
1	-4	0
0	-12	1
-2	-16	6
-4	-11	10
-3	-2	4
-2	5	-12
-1	2	-12
0	3	-10
0	0	-14
2	1	-4
0	1	5
-4	0	11
-8	4	14
-7	2	4
-8	2	-4
-6	2	-9
-6	0	-16
-4	-3	-30
-3	-3	-35
-1	-2	-12
1	-4	10
-3	-4	32
-6	-6	44
-8	-6	21
-4	-8	1
0	-6	-12
4	-6	-23
8	-5	-30
6	-6	-37
7	-7	-35
5	-8	-24
6	-7	-12
5	-6	-8
3	-6	-7
3	-7	-8
1	-6	-9
1	-5	5
2	-5	12
1	-6	3
3	-8	3
4	-10	10
6	-13	13
6	-16	16
6	-18	22
5	-18	24
2	-10	29
1	-3	34
3	0	32
5	1	31
6	-1	25
7	-5	25
8	-2	22
10	4	17
11	1	15
13	-1	14
15	-15	13
17	-21	17
18	-8	16
20	-12	9
20	-24	7
20	-25	10
19	-37	8
17	-46	3
15	-21	0
13	-8	-3
10	-4	2
6	-2	6
2	7	0
-3	17	1
-7	18	6
-11	13	8
-12	-12	9
-14	-35	2
-16	-48	-6
-19	-56	-3
-21	-46	6
-24	-35	8
-25	-19	2
-26	-5	0
-26	1	4
-26	7	0
-27	9	-7
-29	12	-4
-31	16	2
-33	17	4
-34	8	0
-35	1	-7
-34	0	-15
-33	-2	-12
-33	-9	3
-34	-15	13
-32	-6	3
-33	6	3
-32	3	3
-31	-2	-9
-29	-16	-22
-27	-25	-30
-24	-18	-21
-25	-21	-15
-22	-14	-15
-22	-7	-12
-20	-16	-7
-21	-17	-11
-18	-6	-13
-15	-16	0
-15	-21	11
-14	-3	13
-13	-3	-1
-13	-9	-17
-11	-3	-5
-9	3	5
-7	7	11
-6	10	16
-6	7	16
-6	3	16
-6	-2	12
-7	-8	9
-7	-8	13
-6	-8	15
-6	-16	5
-5	-20	-2
-6	-11	4
-7	-8	13
-7	-25	27
-6	-33	39
-4	-13	39
-2	1	34
0	-8	9
0	-15	-12
1	6	-2
0	24	6
0	-3	11
0	-20	16
0	-23	16
1	-4	16
2	-8	12
3	11	9
3	29	13
3	5	15
1	-37	6
1	-56	0
1	-59	5
2	-42	13
3	-2	25
4	0	35
5	2	35
5	2	31
7	10	9
-12	3	-13
-8	6	-25
-6	3	-27
-6	-6	-35
-7	-3	-29
-6	0	-19
-5	-8	7
-7	-4	33
-5	-3	20
-1	-11	3
0	-17	-8
0	-14	-51
0	-10	-83
1	-11	-100
3	-8	-97
2	-5	-49
1	-4	0
2	-4	30
4	-3	36
6	-2	49
-12	-4	63
-8	10	52
-6	-21	59
-6	-6	45
-7	20	37
-6	-16	36
-5	-57	6
-7	-22	-15
-5	1	-24
-1	6	-22
0	4	-27
0	-1	-11
0	-1	8
1	-6	1
3	-7	-6
2	-15	2
1	-10	13
2	-6	8
4	-4	20
6	-2	30
-12	-4	-32
-8	10	-116
-6	-21	-136
-6	-6	-143
-7	20	-127
-6	-16	-82
-5	-57	-8
-7	-22	50
-5	1	84
-1	6	128
0	4	166
0	-1	136
0	-1	64
1	-6	66
3	-7	76
2	-15	44
1	-10	-29
2	-6	-40
4	-4	-44
6	-2	-46
-9	-8	-32
-8	-8	-24
-8	-8	-6
-9	-8	-5
-9	-9	27
-10	-10	1
-10	-11	-34
-10	-9	-61
-10	-8	-67
-11	-9	-29
-12	-10	-4
-12	-10	16
-11	-10	31
-10	-8	19
-10	-7	18
-10	-7	28
-10	-7	43
-10	-7	34
-11	-7	38
-10	-5	39
-9	-8	19
-8	-8	-12
-8	-8	-70
-9	-8	-110
-9	-9	-182
-10	-10	-242
-10	-11	-255
-10	-9	-253
-10	-8	-218
-11	-9	-192
-12	-10	-121
-12	-10	10
-11	-10	107
-10	-8	213
-10	-7	306
-10	-7	363
-10	-7	357
-10	-7	321
-11	-7	310
-10	-5	285
-8	-8	203
-8	-8	120
-7	-8	84
-8	-8	77
-9	-9	33
-9	-10	-16
-10	-11	-85
-10	-9	-138
-10	-8	-173
-12	-9	-208
-13	-10	-217
-13	-10	-204
-12	-10	-186
-11	-8	-198
-10	-7	-182
-10	-7	-141
-10	-7	-131
-10	-7	-106
-11	-7	-67
-10	-5	7
-9	-8	56
-8	-8	74
-8	-8	96
-8	-8	126
-9	-9	140
-9	-10	98
-10	-11	53
-10	-9	-1
-10	-8	-47
-11	-9	-63
-13	-10	-67
-12	-10	-33
-12	-10	11
-11	-8	90
-10	-7	156
-10	-7	184
-10	-7	189
-10	-7	123
-11	-7	61
-10	-5	10
-7	-8	-46
-6	-8	-97
-5	-8	-112
-6	-8	-94
-7	-9	-74
-8	-10	-89
-10	-11	-65
-10	-9	-47
-11	-8	-4
-13	-9	19
-16	-10	11
-15	-10	36
-14	-10	53
-12	-8	63
-10	-7	59
-10	-7	29
-10	-7	-5
-11	-7	-5
-13	-7	-11
-11	-5	-11
-3	-8	-15
-1	-8	-23
0	-8	-26
-2	-8	-16
-4	-9	-7
-6	-10	-5
-9	-11	-2
-10	-9	2
-12	-8	2
-17	-9	-10
-22	-10	-19
-20	-10	-21
-18	-10	-25
-14	-8	-33
-10	-7	-39
-9	-7	-40
-9	-7	-37
-13	-7	-20
-16	-7	-9
-13	-5	-17
-9	-4	-17
-5	-6	1
-5	-6	4
1	-5	6
7	-3	-2
4	-7	-11
-5	-5	-11
-13	-7	-15
-17	-5	-6
-15	-7	-4
-18	-6	-3
-19	-6	0
-17	-9	11
-15	-9	2
-9	-9	-8
0	-7	11
-2	-7	22
-1	-6	1
-1	-5	-6
-4	-6	-2
-2	-4	-2
-2	-4	-6
-1	-4	-10
0	-4	-8
1	-4	-8
1	-4	-13
0	-4	-18
0	-3	-23
0	-3	-25
0	-2	-17
-1	-1	-8
-2	-2	1
-4	-3	9
-6	-4	10
-8	-5	12
-7	-6	10
-6	-7	8
-4	-6	5
-2	-5	2
-1	-5	-3
-3	-6	-7
-1	-6	-2
0	-5	3
1	-5	2
3	-4	-1
3	-3	0
2	-2	1
2	0	4
1	1	3
1	5	1
0	7	0
-2	5	-2
-5	2	-1
-8	-3	-2
-11	-9	0
-10	-13	-1
-8	-16	-1
-5	-14	1
-2	-11	-1
0	-9	-5
3	-7	-7
5	-12	-9
5	-12	-9
5	-11	-11
4	-7	-12
6	-8	-10
5	-6	-7
7	-7	-8
6	-6	-7
7	-6	-8
7	-9	-9
6	-9	-10
6	-8	-5
6	-8	-4
4	-7	-5
3	-7	-5
6	-8	-10
9	-8	-8
9	-9	-1
8	-9	4
6	-8	2
5	-8	-1
2	-7	-1
0	-6	-1
-3	-5	-5
0	-7	-10
2	-9	-8
2	-9	-4
5	-9	0
3	-10	0
1	-11	2
2	-12	6
5	-13	13
8	-12	13
8	-11	17
5	-11	21
5	-11	20
3	-11	16
4	-10	11
2	-8	9
-6	-8	6
-13	-8	6
-17	-7	5
-18	-6	2
-18	-5	2
-13	-7	1
-14	-9	5
-15	-9	3
-15	-9	-1
-13	-10	-6
-15	-11	-8
-17	-12	-5
-15	-13	-4
-14	-12	-4
-13	-11	-2
-13	-11	0
-11	-11	-5
-11	-11	-7
-16	-10	-5
-19	-8	-8
-22	-8	-14
-18	-8	-12
-14	-7	-10
-14	-6	-10
-14	-5	-11
-18	-7	-12
-18	-9	-13
-11	-9	-13
-3	-9	-13
0	-10	-12
7	-11	-11
11	-12	-11
18	-13	-10
18	-12	-8
22	-11	-7
22	-11	-9
18	-11	-11
22	-11	-13
25	-10	-15
22	-8	-16
-13	-8	-16
-11	-8	-12
-9	-7	-11
-9	-6	-16
-9	-5	-13
-11	-7	-8
-11	-9	-9
-6	-9	-9
-2	-9	-7
0	-10	-1
4	-11	7
6	-12	10
11	-13	11
11	-12	11
13	-11	11
13	-11	16
11	-11	18
13	-11	20
16	-10	15
13	-8	9
-3	-8	-3
-2	-8	0
-2	-7	1
-2	-6	-3
-2	-5	-5
-2	-7	-3
-2	-9	-1
-1	-9	-3
0	-9	-4
0	-10	-5
1	-11	-6
1	-12	-6
2	-13	-7
2	-12	-12
3	-11	-16
3	-11	-14
2	-11	-13
3	-11	-13
3	-10	-13
3	-8	-16
-6	-8	-1
-5	-8	2
-4	-7	4
-4	-6	-1
-4	-5	-5
-5	-7	-1
-5	-9	0
-3	-9	-1
-1	-9	-3
0	-10	-5
2	-11	-6
3	-12	-6
5	-13	-7
5	-12	-14
6	-11	-19
6	-11	-17
5	-11	-16
6	-11	-16
8	-10	-16
6	-8	-19
-6	-6	-3
-5	-5	-1
-4	-6	0
-4	-6	-3
-4	-4	-5
-5	-4	-3
-5	-5	-2
-3	-7	-3
-1	-7	-4
0	-8	-5
2	-7	-6
3	-9	-6
5	-9	-7
5	-8	-11
6	-6	-14
6	-10	-13
5	-11	-12
6	-10	-12
7	-11	-12
6	-9	-14
5	-11	-3
3	-12	-1
3	-10	0
3	-11	-3
2	-9	-5
2	-11	-3
0	-10	-2
0	-10	-3
-1	-10	-4
0	-8	-5
0	-8	-6
0	-10	-6
-1	-10	-7
0	-11	-11
-1	-10	-14
0	-8	-13
-1	-8	-12
-2	-7	-12
-2	-6	-12
0	-5	-14
-1	-8	-17
0	-6	-13
-1	-8	-9
0	-7	-12
-2	-3	-10
-3	-6	-9
-3	-9	-9
-4	-10	-12
-4	-9	-15
-3	-8	-13
-3	-9	-10
-4	-8	-12
-5	-7	-13
-6	-6	-12
-6	-7	-9
-7	-7	-12
-8	-7	-7
-7	-6	-5
-9	-7	-8
-8	-5	-7
-7	-5	3
-8	-3	1
-9	-2	-1
-9	-2	-2
-10	-2	-3
-9	-4	-2
-8	-6	-1
-8	-7	-2
-8	-8	-4
-7	-9	-2
-6	-10	-1
-7	-10	0
-8	-10	1
-7	-10	1
-6	-11	0
-6	-11	0
-5	-11	0
-5	-11	0
-5	-10	0
-4	-9	1
-7	-5	3
-8	-3	1
-9	-2	-1
-9	-2	-2
-10	-2	-3
-9	-4	-2
-8	-6	-1
-8	-7	-2
-8	-8	-4
-7	-9	-2
-6	-10	-1
-7	-10	0
-8	-10	1
-7	-10	1
-6	-11	0
-6	-11	0
-5	-11	0
-5	-11	0
-5	-10	0
-4	-9	1
-2	-8	3
-2	-8	2
-1	-8	2
1	-9	1
0	-6	3
-1	-7	2
-1	-7	2
-1	-5	2
-1	-2	3
-3	0	2
-3	3	2
0	4	4
-2	2	3
-1	-8	2
-2	-18	1
-2	-19	1
-2	-18	3
-2	-14	3
-3	-5	3
-2	0	3
-8	-5	-7
-8	-11	-5
-8	-7	-3
-8	-10	-3
-8	-15	-2
-8	-13	-3
-7	-9	-5
-5	-7	-3
-4	0	-2
-4	8	-2
-4	11	-2
-4	7	-2
-5	-5	-1
-5	-18	-5
-6	-13	-8
-6	-10	-7
-6	-15	-6
-6	-8	-5
-6	-32	-4
-8	-35	-4
-8	-6	-7
-8	-7	-5
-8	-7	-3
-8	-9	-3
-8	-9	-2
-8	-4	-3
-7	0	-5
-5	0	-3
-4	1	-2
-4	1	-2
-4	0	-2
-4	-1	-2
-5	-6	-1
-5	-21	-5
-6	-31	-8
-6	-17	-7
-6	-7	-6
-6	-5	-5
-6	-5	-4
-8	-9	-4
-8	-5	-7
-8	-6	-5
-8	-8	-3
-8	-10	-3
-8	-10	-2
-8	-3	-3
-7	3	-5
-5	3	-3
-4	4	-2
-4	4	-2
-4	3	-2
-4	1	-2
-5	-5	-1
-5	-26	-5
-6	-38	-8
-6	-20	-7
-6	-6	-6
-6	-4	-5
-6	-4	-4
-8	-10	-4
-10	-15	-2
-10	-11	-3
-8	-5	0
-3	-9	0
-7	0	-1
-9	0	-4
-10	7	-3
-10	9	-4
-8	3	0
-7	-7	0
-6	-9	-1
-7	-16	-1
-11	-12	-2
-11	-5	-2
-10	4	-4
-10	1	-3
-8	-13	0
-10	-30	1
-15	-29	0
-14	-17	-1
-13	-11	1
-8	-2	4
0	-7	1
5	-2	0
2	4	0
2	5	3
-1	4	3
-9	2	0
-8	-1	0
-7	-2	7
-5	3	7
-3	9	7
-6	10	6
-10	2	0
-12	-17	-5
-14	-34	0
-17	-40	10
-14	-24	4
-13	-17	1
-13	-31	4
-15	-53	3
-15	-40	3
-10	-13	2
-1	1	0
1	6	-2
1	0	2
-2	-3	5
-6	-2	4
-7	-6	3
-7	-9	3
-7	-12	3
-5	-14	2
0	-8	1
2	-10	2
2	-15	3
2	-17	3
8	-6	2
16	-5	0
15	-5	-1
10	5	1
8	3	4
6	0	4
5	0	4
6	14	-1
8	20	-2
6	0	-2
5	-20	-4
5	-17	-1
5	-5	0
7	-21	1
8	-50	1
0	-44	-2
-7	-10	-4
-9	8	-2
-12	18	5
-11	15	1
-9	-3	0
-7	-33	-4
-5	-36	-19
0	-14	-20
3	-11	-5
-2	-6	6
-8	3	0
-10	0	-3
-14	-4	-5
-20	-1	1
-21	9	6
-17	9	3
-14	7	1
-9	4	0
-9	1	-1
-9	-1	0
-9	-6	5
-3	-4	4
-1	-11	-2
-8	-17	-1
-12	-15	-2
-16	-7	-7
-18	-7	-8
-16	-4	-4
-15	-4	-4
-19	-11	-3
-20	-9	-2
-15	11	-2
-12	29	-3
-12	27	-6
-6	13	-21
4	-1	-58
6	-16	-62
13	-34	-57
15	-50	-46
11	-37	-18
4	-20	-9
1	-13	-10
-2	-5	-6
-6	0	7
-7	5	19
-8	1	28
-7	-11	35
-8	-16	42
-22	6	-78
-23	10	-65
-23	11	-61
-25	5	-78
-28	-3	-91
-28	-16	-70
-30	-31	-49
-32	-50	-28
-34	-62	-12
-30	-49	-16
-27	-38	-20
-25	-29	5
-23	-21	22
-19	-14	22
-17	-7	22
-21	-6	14
-23	-5	1
-21	-5	-7
-18	-3	-24
-14	-1	-40
-16	22	-40
-17	29	-37
-20	32	-36
-30	21	-40
-39	7	-43
-42	-17	-38
-47	-44	-33
-57	-77	-28
-62	-98	-24
-48	-76	-25
-36	-56	-26
-29	-41	-20
-20	-26	-16
-5	-12	-16
3	0	-16
-10	1	-18
-18	3	-21
-10	4	-23
0	6	-27
15	10	-31
27	13	-34
31	8	-26
33	0	-16
39	0	-15
47	4	-1
38	-6	3
36	-3	4
47	6	2
54	4	-2
56	9	-1
50	18	0
28	22	11
23	26	20
24	31	22
15	38	22
9	27	20
6	-12	20
2	-38	21
1	-20	19
10	6	23
5	-3	26
6	-9	25
6	-12	21
9	-4	18
5	-1	18
0	-19	18
-8	-39	4
-17	-59	-2
-18	-69	0
-14	-51	-5
-10	-36	-7
-13	-26	-6
-14	-19	6
-16	-19	25
-18	-20	26
-12	-28	8
0	-28	-16
2	-6	-24
6	8	-15
15	1	-15
6	-5	-15
6	-8	-20
6	-7	-27
4	1	-41
3	8	-53
3	-15	-51
2	-23	-49
3	-18	-47
5	-15	-42
3	-11	-28
2	-5	-19
1	7	-29
0	13	-36
0	12	-34
1	12	-32
1	6	-29
0	-6	-25
0	-17	-19
0	-27	-13
1	-13	-11
6	-9	-11
6	-13	-15
6	-13	-11
4	-3	-9
3	5	3
3	9	9
2	12	21
3	10	27
5	6	24
3	-6	26
2	-16	28
1	-21	22
0	-23	24
0	-17	21
1	-12	22
1	-11	24
0	-8	28
0	0	31
0	11	31
1	27	31
6	40	9
6	31	9
6	-6	7
4	-41	1
3	-27	-4
3	-27	-5
2	-32	-5
3	-20	-4
5	-17	-4
3	-19	-4
2	-21	-4
1	-21	-6
0	-7	-9
0	4	-15
1	4	-20
1	10	-17
0	10	-14
0	10	-9
0	16	-5
1	12	-5
6	-15	30
6	-13	30
6	-12	26
4	-10	11
3	-8	-1
3	-7	-3
2	-6	-4
3	-7	-2
5	-8	-1
3	-16	-1
2	-21	-2
1	-14	-8
0	-7	-16
0	-2	-32
1	3	-42
1	5	-36
0	6	-28
0	1	-15
0	-3	-5
1	-5	-4
6	-17	-3
6	-15	-6
6	-13	-13
4	-11	-33
3	-9	-44
3	-7	-43
2	-5	-30
3	-6	-14
5	-9	7
3	-18	16
2	-24	19
1	-16	12
0	-8	0
0	-1	1
1	5	4
1	8	6
0	9	-2
0	3	-7
0	-2	-25
1	-4	-30
0	-12	-24
-1	-25	-12
0	-11	-2
4	-6	0
4	-3	3
3	-3	12
4	-1	18
4	7	9
3	2	1
4	-13	-4
4	-23	-5
3	-25	8
7	-15	19
8	-14	14
9	-33	7
9	-42	-6
9	-36	-17
10	-24	-16
10	-11	-14
12	-12	-12
11	-13	-8
9	1	3
5	10	5
6	15	0
1	12	-4
-1	-9	1
-2	-15	6
-1	-2	7
-4	-9	9
-8	-17	0
-6	-7	-2
-8	2	-2
-10	1	-4
-13	4	-5
-16	1	-11
-19	-4	-16
-23	-13	-14
-24	-17	-15
-26	-19	-9
-29	-15	1
-31	-20	0
-35	-16	-7
-36	-11	-13
-35	-2	-17
-37	2	-19
-37	-9	-16
-36	-12	-10
-35	1	-5
-35	11	1
-34	7	14
-34	4	21
-32	-2	13
-32	-7	5
-30	-35	-6
-29	-42	-9
-27	-20	-12
-23	-19	-14
-22	-16	-9
-19	-9	-6
-16	6	3
0	-9	7
0	8	7
0	19	8
-1	2	15
-3	-12	21
-3	-23	19
-2	-33	16
-2	-35	11
-3	-33	8
-4	-15	8
-5	-3	8
-6	-2	5
-7	-1	2
-6	-4	3
-5	-6	3
-4	-5	4
-3	-4	5
-3	-5	5
-3	-6	6
-2	-3	6
0	-10	4
0	17	4
0	32	8
-1	8	26
-3	-15	40
-3	-31	34
-2	-45	27
-2	-49	16
-3	-45	7
-4	-19	8
-5	0	7
-6	2	-1
-7	3	-7
-6	-2	-5
-5	-5	-4
-4	-3	-2
-3	-1	-1
-3	-3	0
-3	-5	2
-2	0	2
-1	6	2
0	2	2
1	-5	4
3	-21	0
1	-15	-2
2	8	2
3	10	-4
2	8	-20
2	11	-27
1	-2	-40
0	-23	-47
2	-24	-32
3	-8	-16
4	-6	-9
5	-2	1
5	4	-1
4	12	-29
2	6	-35
2	-2	-28
4	-5	-27
4	-35	-30
4	-50	-18
5	-33	-14
6	-10	-12
3	-9	6
0	-17	21
0	-19	39
1	-17	46
0	-22	39
-4	-11	26
-8	-5	-1
-10	-11	-41
-10	-8	-68
-10	-10	-78
-11	-15	-79
-7	-11	-97
-10	-10	-160
-12	-3	-193
-7	-1	-146
-8	-13	-87
-11	3	-22
-11	5	43
-13	7	105
-12	7	152
-15	5	191
-16	0	206
-14	-4	215
-9	-4	205
-6	-6	188
-4	-8	149
-1	-10	107
1	-12	54
0	-15	9
-8	-17	-8
-19	-19	-22
-22	-19	-23
-22	-17	-22
-14	-15	-14
-9	-12	-7
-9	-12	-8
-4	-2	-7
9	-1	-26
10	0	-60
6	0	-85
2	-1	-104
-3	-3	-110
-3	-5	-126
-3	-5	-115
-4	-6	-61
-7	-7	-15
-6	-8	-11
-6	-9	-22
-5	-10	-15
-4	-11	26
-4	-12	59
-4	-12	81
-4	-11	75
-4	-10	45
-5	-9	22
-4	-9	0
-6	-9	-39
-5	-9	-94
-5	-10	-152
-4	-8	-177
-8	-5	-138
-8	-6	-58
-7	-7	19
-6	-9	63
-9	-10	104
-8	-11	119
-8	-9	127
-8	-7	91
-8	-2	45
-9	-2	24
-7	-3	14
-8	-4	0
-9	-9	-1
-9	-10	0
-7	-11	30
-8	-8	69
-7	-9	82
-7	-7	94
-7	-8	74
-7	-10	1
-6	-9	-56
-2	-10	-84
1	-10	-127
1	-9	-176
1	-7	-173
2	-6	-147
3	-8	-112
1	-11	-59
-1	-13	-24
-7	-9	12
-13	-8	33
-17	-9	72
-20	-7	76
-20	-7	63
-18	-10	60
-10	-9	52
-7	-10	41
-7	-10	59
-7	-8	75
-7	-5	80
-6	-3	81
-2	-5	71
1	-7	38
1	-8	-63
1	-10	-137
2	-10	-127
3	-9	-104
1	-9	-39
-1	-9	23
-7	-10	77
-13	-11	114
-17	-12	97
-20	-13	86
-20	-11	96
-18	-10	102
-10	-8	90
-1	-6	67
0	-3	21
-5	-4	-19
-10	-6	-45
-13	-7	-55
-11	-9	-97
-7	-8	-123
-3	-5	-111
1	-5	-114
13	-3	-133
23	-3	-146
21	-6	-86
11	-5	-31
6	-7	-5
6	-5	32
4	-6	77
2	-6	96
4	-6	94
7	-6	102
7	-3	138
1	-11	131
1	-9	85
-2	-7	31
-4	-6	12
-5	-4	-11
-8	-7	-38
-9	-9	-50
-18	-9	-49
-27	-9	-54
-28	-9	-47
-23	-9	-35
-21	-11	-19
-19	-12	-10
-14	-12	-8
-6	-13	-3
4	-12	-18
7	-12	-32
0	-10	-39
-2	-9	-52
-5	-7	-47
-24	-11	-43
-24	-9	-52
-24	-7	-81
-21	-5	-83
-17	-4	-32
-15	-7	-5
-13	-9	17
-11	-9	23
-10	-9	45
-10	-9	67
-11	-9	87
-12	-11	104
-13	-13	97
-13	-13	62
-12	-14	29
-13	-13	1
-14	-12	-27
-12	-10	-29
-10	-9	-29
-6	-7	-16
-23	-12	-11
-23	-9	-7
-23	-6	-3
-20	-4	-1
-17	-2	0
-15	-6	-1
-13	-9	-5
-11	-9	-13
-10	-10	-19
-10	-10	-20
-11	-10	-20
-12	-12	-17
-13	-14	-15
-13	-14	-13
-12	-15	-12
-13	-14	-13
-14	-13	-14
-12	-11	-12
-10	-9	-11
-7	-6	-12
-3	-2	-14
-1	-4	-11
1	-8	-5
3	-10	-6
1	-7	-5
2	-8	-7
2	-5	-16
1	-2	-23
0	2	-16
0	2	-10
-1	2	-2
0	2	4
0	0	6
0	-1	2
0	1	1
0	3	0
-1	2	-5
-1	3	-5
1	2	-4
5	1	-3
5	-3	-2
6	-7	-3
7	-10	-5
7	-14	-4
4	-16	-4
3	-14	-1
1	-13	-2
0	-12	-2
-4	-10	-2
-6	-8	-3
-7	-6	-3
-6	-6	-2
-2	-5	-3
1	-3	0
3	-2	1
3	-4	-2
4	-7	-3
5	-9	-5
6	-12	1
9	-11	1
8	-10	0
9	-9	0
10	-9	-2
11	-6	0
10	1	1
10	0	-8
10	-5	-11
11	-7	-6
11	-6	0
10	-7	0
9	-6	-9
8	-6	-9
9	-9	-4
8	-10	-6
6	-11	-7
3	-11	-4
-2	-10	-1
-2	-8	1
-1	-8	0
2	-6	-7
3	-10	-9
6	-10	-1
8	-11	5
6	-9	5
4	-8	7
4	-8	11
4	-9	13
4	-10	8
3	-12	3
1	-12	0
0	-11	-3
0	-11	-4
-1	-10	-6
-1	-10	-10
-3	-10	-12
-8	-9	-6
-12	-8	-2
-12	-8	0
-13	-7	0
-13	-7	-4
-13	-10	-6
-12	-10	-6
-12	-11	-7
-10	-9	-12
-11	-8	-18
-11	-8	-26
-12	-9	-31
-12	-10	-41
-14	-12	-52
-13	-12	-50
-7	-11	-47
-3	-11	-51
-2	-10	-55
-2	-10	-49
-3	-10	-47
-6	-9	-46
-10	-8	-48
-15	-8	-45
-15	-7	-46
-17	-7	-48
-19	-10	-53
-19	-10	-49
-12	-11	-44
-5	-9	-40
-2	-8	-35
0	-8	-31
3	-9	-27
5	-10	-26
0	-12	-24
-4	-12	-22
-3	-11	-21
-3	-11	-21
-8	-10	-19
-15	-10	-12
-20	-10	-6
-17	-9	-6
-14	-8	-6
-14	-8	-5
-9	-7	-3
-6	-7	0
-9	-8	1
-9	-5	2
-14	-5	5
-13	-8	5
-16	-6	9
-16	-7	12
-18	-6	19
-21	-8	28
-25	-8	36
-24	-9	41
-20	-8	46
-17	-7	45
-17	-6	43
-16	-6	45
-14	-7	43
-13	-5	45
-12	-6	47
-12	-6	50
-13	-6	51
-11	-7	44
-10	-8	16
-10	-8	20
-10	-8	24
-10	-7	21
-10	-6	19
-10	-6	14
-10	-7	10
-8	-7	10
-7	-6	11
-7	-7	10
-7	-8	9
-7	-8	10
-6	-7	11
-6	-8	8
-7	-9	5
-7	-9	8
-7	-9	10
-8	-9	6
-9	-9	3
-7	-8	1
-6	-6	16
-6	-6	20
-7	-8	23
-6	-7	21
-8	-5	19
-7	-7	14
-8	-7	10
-7	-6	10
-6	-6	11
-6	-7	10
-5	-7	9
-5	-10	10
-4	-12	11
-4	-10	8
-5	-11	5
-4	-12	8
-4	-11	10
-5	-11	6
-6	-11	3
-4	-7	1
-2	-8	0
-2	-6	0
-2	-8	0
-1	-6	-3
-2	-5	-3
-1	-8	-4
0	-9	-7
1	-10	-7
2	-10	-5
2	-8	-8
4	-7	-10
5	-7	-6
5	-9	-8
4	-9	-10
6	-9	-9
8	-8	-7
8	-6	-6
7	-8	-8
6	-9	-7
6	-9	-6
4	-10	-7
3	-10	-5
2	-11	-3
2	-10	-5
1	-7	-6
1	-9	-1
0	-7	0
-1	-10	-2
-3	-11	-2
-3	-10	-1
-4	-9	-4
-3	-9	-2
-2	-9	4
-3	-9	7
-4	-9	3
-3	-7	2
-2	-7	-2
-3	-8	-7
-4	-8	-8
-4	-6	-5
-3	-5	-4
-3	-5	-2
-5	-7	0
-3	-8	0
-4	-5	0
-5	-7	-3
-6	-7	-5
-4	-7	-3
-4	-6	-2
-6	-5	-3
-8	-6	-4
-7	-6	-3
-8	-8	-2
-7	-8	-2
-8	-5	-1
-9	-5	0
-9	-6	2
-11	-6	-2
-11	-6	-5
-11	-4	-4
-11	-7	-2
-10	-6	1
-9	-7	2
-9	-7	0
-11	-4	6
-10	-5	2
-11	-4	-2
-10	-6	-2
-10	-5	-1
-9	-5	-1
-10	-5	-2
-9	-5	0
-9	-6	2
-10	-6	2
-10	-7	0
-9	-7	-4
-8	-8	-5
-8	-9	-2
-7	-9	-2
-7	-9	2
-9	-10	2
-8	-8	0
-8	-9	0
-7	-9	-2
-8	-7	0
-6	-9	1
-7	-8	1
-7	-9	5
-7	-9	2
-6	-7	0
-7	-8	2
-8	-9	4
-8	-9	4
-7	-8	4
-6	-6	5
-7	-1	7
-8	3	7
-7	2	5
-6	1	-1
-3	-1	0
-5	-50	0
-5	-43	1
-4	-36	3
-4	-33	2
-4	-30	1
-3	-31	0
-2	-29	-1
-3	-18	-1
-4	-10	-2
-5	-5	-2
-6	-1	0
-5	-1	1
-4	0	3
-4	0	3
-4	2	3
-4	7	2
-4	11	1
-5	9	0
-6	2	-1
-3	-17	-1
-5	-52	0
-5	-44	1
-4	-37	3
-4	-34	2
-4	-31	1
-3	-32	0
-2	-30	-1
-3	-19	-1
-4	-9	-2
-5	-4	-2
-6	0	0
-5	0	1
-4	1	3
-4	1	3
-4	3	3
-4	8	2
-4	12	1
-5	10	0
-6	3	-1
-3	-18	-1
-2	-39	0
-5	-31	-1
-6	-4	1
-4	-5	-3
-5	0	-5
-2	-2	-5
-3	-1	-2
-4	7	-2
-2	3	-2
0	-5	-6
2	-19	-6
1	-19	-5
1	-19	-5
3	-21	-3
5	-19	-1
1	-15	1
2	-6	0
3	2	0
8	0	0
11	-5	0
14	-8	-6
12	-5	-6
4	-1	-2
-8	6	0
-22	12	3
-22	12	2
-4	7	3
19	-10	2
22	-22	1
11	-17	0
-3	-15	2
-26	-23	3
-27	-27	1
-10	-16	1
-5	-5	2
17	5	2
6	12	-2
-20	6	-1
2	3	0
5	7	0
-41	9	-5
-60	-3	-6
-29	-20	0
